,Comments,Quality,Difficulty,Dates,TeacherID
1093,"Professor Weise is tough but, you learn your German!  He is also quite hot, you will definitely want to get in that class!",4.0,4.0,"Jul 16th, 2009",1303383
1094,"Exactly the 8.08 review from '11. Very famous prof, so you have the opportunity to learn things taught nowhere else at the undergrad level, but math/reasoning can be hand-waved and psets are not well correlated to the given prereqs. Don't expect to go by the syllabus.",3.0,4.0,"Jan 15th, 2021",1095028
1095,"Extremely intelligent, enthusiastic, and entertaining.  Learned a lot in his class, but his lecture style is somewhat scattered.",2.5,3.0,"Jan 14th, 2011",1095028
1096,"Professor Whittle is the best I have ever met. His courses are just enjoyable. The logic and organization are clear, and the story engaging. This course provides generous amount of reading that directly pushes you to confront the original data where all the theories are based. Your understanding about soil will be brought to a whole new level.",5.0,4.0,"Oct 8th, 2019",473441
1097,"Professor Whittle is the best I have ever met. His courses are just enjoyable. The logic and organization are clear, and the story engaging. This course provides generous amount of reading that directly pushes you to confront the original data where all the theories are based. Your understanding about soil will be brought to a whole new level.",4.0,4.0,"Apr 3rd, 2015",473441
1098,Extremely intelligent with great knowledge of the material. Tough grader though..,3.0,4.0,"Sep 29th, 2010",473441
1099,,2.5,2.0,"Oct 16th, 2004",473441
1100,No Comments,,,,473441
1101,Dr. Win actually takes the time to talk to students after class and explain concepts we did not necessarily understand during the lecture. He obviously cares about his students!,5.0,4.0,"Dec 3rd, 2020",1187925
1102,Dr. Win actually takes the time to talk to students after class and explain concepts we did not necessarily understand during the lecture. He obviously cares about his students!,5.0,3.0,"Nov 2nd, 2020",1187925
1103,"Professor Moe Win strives to ensure that students in his class understand the material sufficiently. He is generous on offering reasonable deadline concessions, which has been invaluable for students studying outside of US time zones.",5.0,4.0,"Sep 21st, 2020",1187925
1104,Amazing Prof!,5.0,2.0,"May 11th, 2020",1187925
1105,"Even though the topics covered could be complex, Professor Win was able to explain these topics in an easy to digest and concise manner through his in-person and online lectures. He was also passionate about the material and was able to merge theoretical concepts with practical examples which helped solidify the material.",5.0,2.0,"May 11th, 2020",1187925
1106,"I learned a lot during this course taught by Prof. Win. He gives very clear lectures, both in-person and online. He is always patient and nice!",5.0,3.0,"May 11th, 2020",1187925
1107,"Good class overall! Professor Win is quite interested in the topic, which makes it fun to learn. Even during the COVID-19 pandemic, he found a way to make learning enjoyable. He is always reachable outside of class for questions or comments.",5.0,2.0,"May 11th, 2020",1187925
1108,Prof. Win delivers his expertise in the field of communication and localization in a rigorously thorough set of lectures. He spares little detail which allows the student to truly explore the fundamental concepts at play in communication and localization systems. This fundamental knowledge is necessary for the development of award-winning research!,5.0,4.0,"Dec 12th, 2019",1187925
1109,Prof. Moe Win is the best. He tries his best to not only teach us the theories but also tell us how to apply them in our research. He is also such a caring and humorous person that you will find your learning experience quite enjoyable. And please sit at the first row during the lecture so he can have the chance to give you chocolates!!!,5.0,4.0,"Dec 12th, 2019",1187925
1110,Excellent professor!,5.0,4.0,"Nov 20th, 2019",1187925
1111,Prof. Win is one of the best prof I ever had,4.0,3.0,"May 15th, 2019",1187925
1112,"I think if there are lecture notes, it will be better to review and form a more systematic view of the content of this course.",5.0,2.0,"May 14th, 2019",1187925
1113,Prof. Win is a great professor. The lecture covers not only wide topics of communication theory but also interesting scientific histories.,5.0,3.0,"May 9th, 2019",1187925
1114,The class made me realize how deep communication theory is.,5.0,2.0,"May 7th, 2019",1187925
1115,"The lectures cover topics of communication and localization in a rigorous, yet informative manner.",5.0,3.0,"May 6th, 2019",1187925
1116,"Prof. Win is a great teacher. He explains the contents in a clear and insightful way. Besides the knowledge, he also focused on the methodology and philosophy behind the solution. I've been benefited a lot in his class.",5.0,3.0,"Dec 28th, 2018",1187925
1117,"I learned a lot useful things from statistics course taught by Prof. Win. He gives very clear lectures, and he is always nice and patient when we interact after class and during office hours. Another thing worth mentioning is that I get a lot of inspiration and encouragement from his own research experience in industry and academia he shared.",5.0,2.0,"Dec 24th, 2018",1187925
1118,"His lectures were very clear, thorough, and balanced among giving students a good sense of theory and fundamentals, real-life applications of topics, and examples of how to solve problems. And all the TAs are very patient and helpful. I would highly recommend take a class of this professor.",5.0,3.0,"Dec 14th, 2018",1187925
1119,"Great professor - really wants to make sure his students understand the material. Will take time during lecture to tell relevant stories - giving a much needed breaks from the dense technical material. He is also not a slave to the syllabus schedule, slowing down the class if it means students will understand the material better.",5.0,3.0,"Dec 14th, 2018",1187925
1120,PROFESSOR WIN IS THE MAN,5.0,3.0,"Dec 5th, 2018",1187925
1121,Professor Win is a great teacher. He knows what he is talking about and is able to very clearly convey the material. He is also very understanding and the class has been one of the best that I have taken at MIT.,,,,1187925
1122,"Arrogant, and seems to have a propensity for making poor predictions about the future of AI. He also shows demonstrations before they've been fully discussed in his lectures, effectively putting the cart before the horse. You need to make a leap of  faith that you'll learn what you need to know in the recitations.",2.0,3.0,"Sep 6th, 2017",95059
1123,Watched the complete 6.034 course online. Excellent lecturer.,5.0,1.0,"Aug 29th, 2015",95059
1124,"You may not learn AI so much with Winston, rather you'll learn more about how to think and how to be more clear. Winston's lectures are as much about AI as they are about life. Who cares though, learning the AI stuff is easy, getting the life lessons is well worth it.",5.0,2.0,"Feb 23rd, 2009",95059
1125,y,5.0,2.0,"Sep 12th, 2008",95059
1126,"HIE was an interesting class with not alot of work.  Professor Winston has a style all his own that you either love or hate, but you have to give it to him, he gives it to you straight, and is funny at times",4.5,1.0,"Aug 4th, 2006",95059
1127,Very smart guy,4.0,3.0,"Jul 9th, 2005",95059
1128,An outstanding professor.,4.5,3.0,"Feb 15th, 2005",95059
1129,The best professor I have had at MIT.,4.0,3.0,"Jan 4th, 2005",95059
1130,Very funny guy. Great lecturer. Who else brings donuts to class?,5.0,3.0,"Dec 18th, 2004",95059
1131,"Winston does not mention any of the material on tests or homework in his lectures- he leaves that to recitation and tutorial instructors. His problem sets were insanely long at first, but he later corrected that.",2.0,4.0,"Dec 6th, 2003",95059
1132,he's a boring and arrogant professor,1.5,3.0,"Oct 17th, 2003",95059
1133,No Comments,4.0,3.0,"Sep 6th, 2003",95059
1134,he's an arrogant guy who isn't that smart,1.0,3.0,"Mar 5th, 2003",95059
1135,No Comments,4.0,2.0,"Dec 9th, 2002",95059
1136,"Attendance wasn't taken, but pop quizzes given. Lots of early homework, but the professor is caring and passionate",4.0,4.0,"Jun 13th, 2018",1786997
1137,Psych 9.00 Fundamentals of Psychology at Massachussetts Institute of Technology with Prof. Jeremy Wolfe is a Good experience. You have to prepared to read and The Exams are not so Hard. He is Well Know in Course 9 Brain and Cognitive Sciences Department.,3.5,3.0,"Apr 18th, 2016",433652
1138,Psych 101 Intro to Psychology at Massachussetts Institute of Technology is amazing with Prof. Jeremy Wolfe really understand The Biology of The Brain. he is a great teacher you learn a lot.,3.5,4.0,"Apr 15th, 2016",433652
1139,MIT Open Courseware - superbly engaging and fun even on headphone! ,4.5,2.0,"Oct 26th, 2015",433652
1140,"Took his course through iTunesU- very, very good lecturer! Though I cannot say anything about the ease of his exams, he made lectures supremely interesting and easy to follow/ understand.",5.0,1.0,"Jan 8th, 2013",433652
1141,No Comments,3.0,3.0,"Sep 20th, 2006",433652
1142,Funny Jewish guy. He got me a job at a Harvard sleep research lab...can't complain much.,5.0,1.0,"Oct 17th, 2005",433652
1143,Wonderful lecturer!,5.0,2.0,"Apr 20th, 2005",433652
1144,"very boring class if u already know a decent bit about psychology...in addition, he rambles on about stuff he likes and his lectures are not very focused...",2.5,3.0,"Jan 4th, 2005",433652
1145,No Comments,5.0,3.0,"Dec 30th, 2004",433652
1146,Good professor. Very entertaining and knowledgable,4.5,3.0,"Dec 24th, 2004",433652
1147,professor wolfe is awesome. his midterm and final are a story that you need to psychoanalyze using whatever you learned with the class. i definitely recommend taking intro psych with him if you are interested in the material. he's a great professor.,4.5,2.0,"Dec 1st, 2004",433652
1148,"Awesome teacher. Cracks funny jokes in class, and teaches as if he's having a conversation instead of lecturing.",5.0,3.0,"Jul 14th, 2004",433652
1149,"Liz is probably the most inspiring TA I've ever had. I won't ever stop thinking about problems in terms of conservation of energy! She was always smiling and her stories made learning the material exciting. Sometimes she said she didn't understand something, but then she just made it exciting to figure out together.",5.0,3.0,"Jan 22nd, 2012",1687603
1150,"Great teacher, she keeps the pace up and integrates many cultures into a well-balanced classroom discussion.",5.0,4.0,"Nov 10th, 2011",1642324
1151,If every college professor were like Dr. Wurch the world would be a better place.  Most professors do not actually do their job as professors they just spew their knowledge for students to recite at a later date.  Dr. Wurch actually does his job to help students actively learn. Always willing to help and clarify any questions. Clear on expectations,5.0,3.0,"Oct 16th, 2014",1253795
1152,Soooo good!! Loved the class and the recitations were the HIGHLIGHT of my week,5.0,4.0,"May 18th, 2009",1253795
1153,Louie is GREAT!! Literally the greatest TA of all time.,5.0,5.0,"Feb 9th, 2009",1253795
1154,"Richard Wurtman is an erudite friendly yet exacting professor, well respected in the scientific world.  I appreciated his expertise in the area of nutritional biochemistry and metabolism. He gave willingly of his knowledge and advised several graduate students.  Pleasure to know him and his wife Judy.",4.5,4.0,"Mar 5th, 2012",121090
